6:53,24.17,58.33,0.00 
6:54,24.10,58.83,0.00 
6:55,24.15,58.67,0.00 
6:56,24.15,58.50,0.00 
6:58,24.08,58.50,0.00 
6:59,24.08,58.67,0.00 
7:0,24.03,58.83,0.00 
7:1,24.07,58.33,0.00 
7:2,24.02,58.50,0.00 
7:3,24.02,58.67,0.00 
7:4,24.03,58.67,0.00 
7:5,24.03,58.83,0.00 
7:38,23.77,59.17,11.60 
7:39,23.77,59.00,7.40 
7:40,23.82,58.67,6.10 
7:41,23.80,58.50,7.30 
7:42,23.82,58.67,6.30 
7:43,23.85,58.50,6.40 
7:44,23.75,58.67,6.60 
7:45,23.82,58.50,10.80 
7:46,23.82,58.67,5.70 
7:47,23.82,58.50,7.20 
7:48,23.80,58.50,5.10 
7:49,23.75,58.50,5.50 
7:50,23.77,58.17,5.30 
7:51,23.67,58.33,6.30 
7:52,23.62,58.67,7.00 
7:53,23.52,58.83,4.20 
7:54,23.47,58.83,3.00 
7:55,23.42,58.67,3.50 
8:1,23.22,59.50,3.80 
8:2,23.17,59.50,2.90 
8:3,23.05,59.67,0.30 
8:4,22.97,59.50,2.00 
8:5,22.90,60.00,0.50 
8:6,22.80,60.00,0.30 
8:7,22.78,60.17,0.60 
8:8,22.83,60.17,0.30 
8:9,22.83,60.33,0.30 
8:10,22.85,60.33,0.30 
8:11,22.83,60.33,0.10 
8:12,22.95,60.50,0.40 
8:13,22.92,60.50,0.50 
8:14,22.92,60.17,0.30 
8:15,22.82,60.00,0.00 
8:16,22.80,60.17,0.10 
8:17,22.72,60.17,0.00 
8:18,22.72,60.50,0.30 
8:19,22.67,60.83,0.10 
8:20,22.68,61.00,0.20 
8:21,22.65,61.17,0.10 
8:22,22.73,61.00,0.30 
8:23,22.82,61.17,0.70 
8:24,22.82,60.83,0.30 
8:25,22.83,60.83,0.20 
8:26,22.83,60.67,0.30 
8:27,22.88,60.67,0.10 
8:28,22.87,61.00,0.00 
8:29,22.78,61.17,0.90 
8:30,22.75,61.00,1.00 
8:32,22.80,61.33,0.30 
8:33,22.77,61.00,0.50 
8:34,22.75,60.50,0.90 
8:35,22.68,60.33,0.70 
8:36,22.68,60.33,1.00 
8:37,22.65,60.67,0.70 
8:39,22.68,60.67,0.80 
8:40,22.67,60.67,0.80 
8:41,22.58,61.00,1.00 
8:42,22.65,60.83,0.70 
8:43,22.70,60.83,0.40 
8:44,22.68,60.83,0.60 
8:47,22.73,60.83,0.40 
8:48,22.72,61.00,0.60 
8:49,22.68,61.17,0.80 
8:50,22.63,61.17,0.70 
8:51,22.63,61.17,10.50 
8:52,22.57,60.83,5.00 
8:53,22.55,61.00,3.80 
8:54,22.57,61.17,2.60 
8:55,22.57,61.00,2.90 
8:56,22.60,61.00,2.60 
8:57,22.68,60.83,2.70 
8:58,22.67,61.00,2.90 
8:59,22.75,60.50,0.80 
9:0,22.75,60.67,0.30 
9:1,22.73,60.50,0.00 
9:2,22.73,60.50,0.00 
9:3,22.75,60.83,0.00 
9:4,22.72,61.00,1.40 
9:5,22.77,61.00,0.80 
9:6,22.82,61.00,2.20 
9:7,22.90,60.67,1.90 
9:8,22.97,60.50,2.00 
9:9,23.02,60.33,1.10 
9:10,23.03,60.33,1.30 
9:11,23.18,60.00,1.40 
9:12,23.07,60.00,1.80 
9:13,23.12,60.17,1.80 
9:14,23.08,60.00,1.50 
9:15,23.08,60.17,2.10 
9:16,23.05,59.67,1.90 
9:17,23.02,59.83,1.40 
9:18,23.00,59.83,2.20 
9:19,23.00,60.00,1.60 
9:20,23.02,59.83,1.60 
9:21,23.00,59.67,2.20 
9:22,22.95,59.83,2.20 
9:23,22.92,59.67,1.30 
9:24,22.97,59.83,1.90 
9:25,22.98,59.67,2.70 
9:26,22.95,59.50,2.30 
9:27,23.00,59.50,1.50 
9:28,22.98,59.50,2.40 
9:29,23.02,59.50,2.00 
9:30,23.02,59.33,2.00 
9:31,23.02,59.33,2.00 
9:32,23.02,59.50,1.90 
9:33,23.03,59.50,1.90 
9:34,23.07,59.17,2.10 
9:35,23.13,59.00,2.60 
9:36,23.07,59.00,2.30 
9:37,23.10,58.83,1.90 
9:38,23.13,58.83,2.20 
9:39,23.12,59.33,1.80 
9:40,23.15,59.17,2.10 
9:41,23.15,58.67,1.70 
9:42,23.15,58.67,2.00 
9:43,23.15,58.83,1.80 
9:44,23.13,58.67,2.00 
9:45,23.12,59.17,1.80 
9:46,23.05,59.17,1.60 
9:47,23.03,59.17,2.20 
9:48,23.02,59.33,1.60 
9:49,22.93,59.00,2.30 
9:50,22.93,59.33,2.10 
9:51,22.90,59.17,2.10 
9:52,22.87,59.00,2.30 
9:53,22.80,59.33,2.20 
9:54,22.78,59.33,2.00 
9:55,22.78,59.33,2.30 
9:56,22.77,59.33,1.70 
9:57,22.73,59.67,2.80 
9:58,22.73,59.67,2.40 
